image_id,real_image_path,real_mask_path,classification_label,split
7492a7bbf15adfceb41a8e50f064d0053a9e1d6360f7cb718396bd2cbb123955,data/drsk-10k-seed-23/patches/7492a7bbf15adfceb41a8e50f064d0053a9e1d6360f7cb718396bd2cbb123955.jpg,data/drsk-10k-seed-23/plain-segmentation/7492a7bbf15adfceb41a8e50f064d0053a9e1d6360f7cb718396bd2cbb123955.png,0,train
3913bf8a5e49d5010e2ff2df7acb3198bf440c232e9d1872140828fd6955a837,data/drsk-10k-seed-23/patches/3913bf8a5e49d5010e2ff2df7acb3198bf440c232e9d1872140828fd6955a837.jpg,data/drsk-10k-seed-23/plain-segmentation/3913bf8a5e49d5010e2ff2df7acb3198bf440c232e9d1872140828fd6955a837.png,2,train
d53f206afce7080f1d8f86cb691efcff0c82dc44550ce089ae9348e58cc41591,data/drsk-10k-seed-23/patches/d53f206afce7080f1d8f86cb691efcff0c82dc44550ce089ae9348e58cc41591.jpg,data/drsk-10k-seed-23/plain-segmentation/d53f206afce7080f1d8f86cb691efcff0c82dc44550ce089ae9348e58cc41591.png,2,train
84be2ebc06e9b1d9452179ba738e5721b494cff22cae9b57b04463e448bfa959,data/drsk-10k-seed-23/patches/84be2ebc06e9b1d9452179ba738e5721b494cff22cae9b57b04463e448bfa959.jpg,data/drsk-10k-seed-23/plain-segmentation/84be2ebc06e9b1d9452179ba738e5721b494cff22cae9b57b04463e448bfa959.png,2,train
23433313fdb0828a99a27160212e5218e2b778af8a12756192f97fb48d37bb99,data/drsk-10k-seed-23/patches/23433313fdb0828a99a27160212e5218e2b778af8a12756192f97fb48d37bb99.jpg,data/drsk-10k-seed-23/plain-segmentation/23433313fdb0828a99a27160212e5218e2b778af8a12756192f97fb48d37bb99.png,2,train
2b8e15632aaf32ef01876588e8250d05184a6064ff7eae86301a7c5d9e7eb0da,data/drsk-10k-seed-23/patches/2b8e15632aaf32ef01876588e8250d05184a6064ff7eae86301a7c5d9e7eb0da.jpg,data/drsk-10k-seed-23/plain-segmentation/2b8e15632aaf32ef01876588e8250d05184a6064ff7eae86301a7c5d9e7eb0da.png,0,train
2702cfb8669dffb5357f290def8ea151d0163de10b40431a6bc926de769f26bc,data/drsk-10k-seed-23/patches/2702cfb8669dffb5357f290def8ea151d0163de10b40431a6bc926de769f26bc.jpg,data/drsk-10k-seed-23/plain-segmentation/2702cfb8669dffb5357f290def8ea151d0163de10b40431a6bc926de769f26bc.png,2,train
133403ced5b0342189b4a90faa183f71cf1ce767ef47beb96ad1e3837327ab5b,data/drsk-10k-seed-23/patches/133403ced5b0342189b4a90faa183f71cf1ce767ef47beb96ad1e3837327ab5b.jpg,data/drsk-10k-seed-23/plain-segmentation/133403ced5b0342189b4a90faa183f71cf1ce767ef47beb96ad1e3837327ab5b.png,0,train
90ff6e26c511eaea17691363be30c43e52dfc902ac3acd8bdf97a9dd22ec49a4,data/drsk-10k-seed-23/patches/90ff6e26c511eaea17691363be30c43e52dfc902ac3acd8bdf97a9dd22ec49a4.jpg,data/drsk-10k-seed-23/plain-segmentation/90ff6e26c511eaea17691363be30c43e52dfc902ac3acd8bdf97a9dd22ec49a4.png,2,train
6a6c988fec0835c9b1f72366715925a8f8b4ab8556fc35047a738c28ac3b2fcf,data/drsk-10k-seed-23/patches/6a6c988fec0835c9b1f72366715925a8f8b4ab8556fc35047a738c28ac3b2fcf.jpg,data/drsk-10k-seed-23/plain-segmentation/6a6c988fec0835c9b1f72366715925a8f8b4ab8556fc35047a738c28ac3b2fcf.png,2,train
caab0af329fcc83595da0e87393af7bc60be3c3fc1b35ad8c2cdc5031993f0bc,data/drsk-10k-seed-23/patches/caab0af329fcc83595da0e87393af7bc60be3c3fc1b35ad8c2cdc5031993f0bc.jpg,data/drsk-10k-seed-23/plain-segmentation/caab0af329fcc83595da0e87393af7bc60be3c3fc1b35ad8c2cdc5031993f0bc.png,2,train
b31fa39e088a9e25560e51b813cac391a41d9bf9dc7bfe22245fe96aa89065c9,data/drsk-10k-seed-23/patches/b31fa39e088a9e25560e51b813cac391a41d9bf9dc7bfe22245fe96aa89065c9.jpg,data/drsk-10k-seed-23/plain-segmentation/b31fa39e088a9e25560e51b813cac391a41d9bf9dc7bfe22245fe96aa89065c9.png,2,train
b713abbe7d4b18752a2c33363a6f0db84541590e8f917a9b3002526d1cfc0095,data/drsk-10k-seed-23/patches/b713abbe7d4b18752a2c33363a6f0db84541590e8f917a9b3002526d1cfc0095.jpg,data/drsk-10k-seed-23/plain-segmentation/b713abbe7d4b18752a2c33363a6f0db84541590e8f917a9b3002526d1cfc0095.png,2,train
5b18a9d70c2205f6b3ff2a368a5aeb805e1a1358db29c32e9080554a5eb0f8c2,data/drsk-10k-seed-23/patches/5b18a9d70c2205f6b3ff2a368a5aeb805e1a1358db29c32e9080554a5eb0f8c2.jpg,data/drsk-10k-seed-23/plain-segmentation/5b18a9d70c2205f6b3ff2a368a5aeb805e1a1358db29c32e9080554a5eb0f8c2.png,2,train
dfb0451f11be7f3eaf2dbae1051722b06d8093b7255a3f942e7be3f773b53956,data/drsk-10k-seed-23/patches/dfb0451f11be7f3eaf2dbae1051722b06d8093b7255a3f942e7be3f773b53956.jpg,data/drsk-10k-seed-23/plain-segmentation/dfb0451f11be7f3eaf2dbae1051722b06d8093b7255a3f942e7be3f773b53956.png,0,train
b559b64565bb970a268a06775ac43b4fcdb0ca20d01496624ad8afad6e2ee758,data/drsk-10k-seed-23/patches/b559b64565bb970a268a06775ac43b4fcdb0ca20d01496624ad8afad6e2ee758.jpg,data/drsk-10k-seed-23/plain-segmentation/b559b64565bb970a268a06775ac43b4fcdb0ca20d01496624ad8afad6e2ee758.png,0,train
7ea6d178f0eb9506c458de537a815f048e3ff61c5bcfdaf38976c906d3d55334,data/drsk-10k-seed-23/patches/7ea6d178f0eb9506c458de537a815f048e3ff61c5bcfdaf38976c906d3d55334.jpg,data/drsk-10k-seed-23/plain-segmentation/7ea6d178f0eb9506c458de537a815f048e3ff61c5bcfdaf38976c906d3d55334.png,2,train
ed773be7cde90ad60e37a8c73e0e4d399c33face5a8dd8de9d2093009513129d,data/drsk-10k-seed-23/patches/ed773be7cde90ad60e37a8c73e0e4d399c33face5a8dd8de9d2093009513129d.jpg,data/drsk-10k-seed-23/plain-segmentation/ed773be7cde90ad60e37a8c73e0e4d399c33face5a8dd8de9d2093009513129d.png,1,train
8414a61adcdea1694f4e3f6b504ed4f7054d05156582361ebbe215d0610460a5,data/drsk-10k-seed-23/patches/8414a61adcdea1694f4e3f6b504ed4f7054d05156582361ebbe215d0610460a5.jpg,data/drsk-10k-seed-23/plain-segmentation/8414a61adcdea1694f4e3f6b504ed4f7054d05156582361ebbe215d0610460a5.png,2,train
ee737bd179aa8aa3e0dd4757481b747fe47ab0c236bf3c0c82cc862070652020,data/drsk-10k-seed-23/patches/ee737bd179aa8aa3e0dd4757481b747fe47ab0c236bf3c0c82cc862070652020.jpg,data/drsk-10k-seed-23/plain-segmentation/ee737bd179aa8aa3e0dd4757481b747fe47ab0c236bf3c0c82cc862070652020.png,1,train
f53a0cbbdd8ed351db6cab365f000787f3c6871e9ff0690064ebad88e9f074b2,data/drsk-10k-seed-23/patches/f53a0cbbdd8ed351db6cab365f000787f3c6871e9ff0690064ebad88e9f074b2.jpg,data/drsk-10k-seed-23/plain-segmentation/f53a0cbbdd8ed351db6cab365f000787f3c6871e9ff0690064ebad88e9f074b2.png,2,train
bfbb6f8bd366d3baa0a40d9ae95a808fe1627cc26d3e5b3bb691ccc4482b3813,data/drsk-10k-seed-23/patches/bfbb6f8bd366d3baa0a40d9ae95a808fe1627cc26d3e5b3bb691ccc4482b3813.jpg,data/drsk-10k-seed-23/plain-segmentation/bfbb6f8bd366d3baa0a40d9ae95a808fe1627cc26d3e5b3bb691ccc4482b3813.png,2,train
3cf78fa249150045180b7b07049bcafe8ff17e41ac94196a9ce68186c2dbfc57,data/drsk-10k-seed-23/patches/3cf78fa249150045180b7b07049bcafe8ff17e41ac94196a9ce68186c2dbfc57.jpg,data/drsk-10k-seed-23/plain-segmentation/3cf78fa249150045180b7b07049bcafe8ff17e41ac94196a9ce68186c2dbfc57.png,2,train
60d5c4b93021d9b6809e60ec5b1fc905d603b60bbc7fbda39a6982c4c4d94fb5,data/drsk-10k-seed-23/patches/60d5c4b93021d9b6809e60ec5b1fc905d603b60bbc7fbda39a6982c4c4d94fb5.jpg,data/drsk-10k-seed-23/plain-segmentation/60d5c4b93021d9b6809e60ec5b1fc905d603b60bbc7fbda39a6982c4c4d94fb5.png,2,train
d0518bcfde181cbb3c1517b06db025dd513a59296e215615d4cce1af521b0fca,data/drsk-10k-seed-23/patches/d0518bcfde181cbb3c1517b06db025dd513a59296e215615d4cce1af521b0fca.jpg,data/drsk-10k-seed-23/plain-segmentation/d0518bcfde181cbb3c1517b06db025dd513a59296e215615d4cce1af521b0fca.png,2,train
9c4415da4c5865beaa5d9a76cd9eeca92cb759114a22ba3fc5476dc6b85f9aa2,data/drsk-10k-seed-23/patches/9c4415da4c5865beaa5d9a76cd9eeca92cb759114a22ba3fc5476dc6b85f9aa2.jpg,data/drsk-10k-seed-23/plain-segmentation/9c4415da4c5865beaa5d9a76cd9eeca92cb759114a22ba3fc5476dc6b85f9aa2.png,2,train
7be2def469fcc291c28a3d8427c8e6a932787bd60ad0d1b3eaca48fc2c66b708,data/drsk-10k-seed-23/patches/7be2def469fcc291c28a3d8427c8e6a932787bd60ad0d1b3eaca48fc2c66b708.jpg,data/drsk-10k-seed-23/plain-segmentation/7be2def469fcc291c28a3d8427c8e6a932787bd60ad0d1b3eaca48fc2c66b708.png,2,train
2c080964749bf5164dc1879cc789b59fd538323b929d936139a2694b7045c266,data/drsk-10k-seed-23/patches/2c080964749bf5164dc1879cc789b59fd538323b929d936139a2694b7045c266.jpg,data/drsk-10k-seed-23/plain-segmentation/2c080964749bf5164dc1879cc789b59fd538323b929d936139a2694b7045c266.png,2,train
66f023345b17405c532d7a2444fc1e2d518cd497f5b48311bca62ebaa237f33f,data/drsk-10k-seed-23/patches/66f023345b17405c532d7a2444fc1e2d518cd497f5b48311bca62ebaa237f33f.jpg,data/drsk-10k-seed-23/plain-segmentation/66f023345b17405c532d7a2444fc1e2d518cd497f5b48311bca62ebaa237f33f.png,2,train
002fce93bfc52cc759c7a7ac597106108a6fa456928cf759a976b561f7511400,data/drsk-10k-seed-23/patches/002fce93bfc52cc759c7a7ac597106108a6fa456928cf759a976b561f7511400.jpg,data/drsk-10k-seed-23/plain-segmentation/002fce93bfc52cc759c7a7ac597106108a6fa456928cf759a976b561f7511400.png,2,train
f6fa23caade436de188c5b05e77313517d1665291220a4476479b67af7a4f7b2,data/drsk-10k-seed-23/patches/f6fa23caade436de188c5b05e77313517d1665291220a4476479b67af7a4f7b2.jpg,data/drsk-10k-seed-23/plain-segmentation/f6fa23caade436de188c5b05e77313517d1665291220a4476479b67af7a4f7b2.png,0,train
313856cd0ed694f8c8f3380b8551cba0393ba6867e5f7d29a539f7aece900713,data/drsk-10k-seed-23/patches/313856cd0ed694f8c8f3380b8551cba0393ba6867e5f7d29a539f7aece900713.jpg,data/drsk-10k-seed-23/plain-segmentation/313856cd0ed694f8c8f3380b8551cba0393ba6867e5f7d29a539f7aece900713.png,2,train
e3f9b1e9c95b4e7bfaf48c2a022ad383b2a0d05b1d4d9181738b5392edbece03,data/drsk-10k-seed-23/patches/e3f9b1e9c95b4e7bfaf48c2a022ad383b2a0d05b1d4d9181738b5392edbece03.jpg,data/drsk-10k-seed-23/plain-segmentation/e3f9b1e9c95b4e7bfaf48c2a022ad383b2a0d05b1d4d9181738b5392edbece03.png,2,train
781277088a560362d2390228e5062023fc732c811de82c80d37aba9e2b8c73a0,data/drsk-10k-seed-23/patches/781277088a560362d2390228e5062023fc732c811de82c80d37aba9e2b8c73a0.jpg,data/drsk-10k-seed-23/plain-segmentation/781277088a560362d2390228e5062023fc732c811de82c80d37aba9e2b8c73a0.png,2,train
187e357df9e3d7f3bcd1961347d0a97a915cde60fa7662b02e5767aa3dd14ef0,data/drsk-10k-seed-23/patches/187e357df9e3d7f3bcd1961347d0a97a915cde60fa7662b02e5767aa3dd14ef0.jpg,data/drsk-10k-seed-23/plain-segmentation/187e357df9e3d7f3bcd1961347d0a97a915cde60fa7662b02e5767aa3dd14ef0.png,0,train
51865959609d73e8036b6a708b3e3b4d2ef9a4505e8436e95599a67d2741187d,data/drsk-10k-seed-23/patches/51865959609d73e8036b6a708b3e3b4d2ef9a4505e8436e95599a67d2741187d.jpg,data/drsk-10k-seed-23/plain-segmentation/51865959609d73e8036b6a708b3e3b4d2ef9a4505e8436e95599a67d2741187d.png,2,train
7affacf6741c77cb5785c86e747df01e73c907e319a2013b4bc12e382ba63447,data/drsk-10k-seed-23/patches/7affacf6741c77cb5785c86e747df01e73c907e319a2013b4bc12e382ba63447.jpg,data/drsk-10k-seed-23/plain-segmentation/7affacf6741c77cb5785c86e747df01e73c907e319a2013b4bc12e382ba63447.png,0,train
0396f599e5284bfcbb229f658c23b6a7970f5352677874ccbce2d37363d69675,data/drsk-10k-seed-23/patches/0396f599e5284bfcbb229f658c23b6a7970f5352677874ccbce2d37363d69675.jpg,data/drsk-10k-seed-23/plain-segmentation/0396f599e5284bfcbb229f658c23b6a7970f5352677874ccbce2d37363d69675.png,0,train
8ad3de458e5388dad561965832a02dc9a87f0aaecb509ad866855ff86067992a,data/drsk-10k-seed-23/patches/8ad3de458e5388dad561965832a02dc9a87f0aaecb509ad866855ff86067992a.jpg,data/drsk-10k-seed-23/plain-segmentation/8ad3de458e5388dad561965832a02dc9a87f0aaecb509ad866855ff86067992a.png,2,train
c9709fd2fe75158939bb667b5044a2d9e5b8e0ce8a84fa454ec7a560990b0598,data/drsk-10k-seed-23/patches/c9709fd2fe75158939bb667b5044a2d9e5b8e0ce8a84fa454ec7a560990b0598.jpg,data/drsk-10k-seed-23/plain-segmentation/c9709fd2fe75158939bb667b5044a2d9e5b8e0ce8a84fa454ec7a560990b0598.png,2,train
8371111b51fe6d79316e875b09e6097564839f78caeb4db782b50a295f9db4ba,data/drsk-10k-seed-23/patches/8371111b51fe6d79316e875b09e6097564839f78caeb4db782b50a295f9db4ba.jpg,data/drsk-10k-seed-23/plain-segmentation/8371111b51fe6d79316e875b09e6097564839f78caeb4db782b50a295f9db4ba.png,0,train
6be50c047c2126658dc36b3964679a84446493c69069ebc603bd11cdedea4674,data/drsk-10k-seed-23/patches/6be50c047c2126658dc36b3964679a84446493c69069ebc603bd11cdedea4674.jpg,data/drsk-10k-seed-23/plain-segmentation/6be50c047c2126658dc36b3964679a84446493c69069ebc603bd11cdedea4674.png,1,train
9b5a51e1f0ae7bb1f47c07af7039c0dc7ff52ad5e38b9896c0e8c27645469785,data/drsk-10k-seed-23/patches/9b5a51e1f0ae7bb1f47c07af7039c0dc7ff52ad5e38b9896c0e8c27645469785.jpg,data/drsk-10k-seed-23/plain-segmentation/9b5a51e1f0ae7bb1f47c07af7039c0dc7ff52ad5e38b9896c0e8c27645469785.png,2,train
bac9d27e6b6c9d02bdb7943cc53f70e5513e399eea58813f95bab1939533f5b2,data/drsk-10k-seed-23/patches/bac9d27e6b6c9d02bdb7943cc53f70e5513e399eea58813f95bab1939533f5b2.jpg,data/drsk-10k-seed-23/plain-segmentation/bac9d27e6b6c9d02bdb7943cc53f70e5513e399eea58813f95bab1939533f5b2.png,2,train
e03f306675e7593c96f80da9fa94ca07042912faa9caf42b6d9dd1c408bf359c,data/drsk-10k-seed-23/patches/e03f306675e7593c96f80da9fa94ca07042912faa9caf42b6d9dd1c408bf359c.jpg,data/drsk-10k-seed-23/plain-segmentation/e03f306675e7593c96f80da9fa94ca07042912faa9caf42b6d9dd1c408bf359c.png,0,train
0b7288b63ed11b3b3d41b5021caf6aace11b7fd1620fb61c407f5f715048ac06,data/drsk-10k-seed-23/patches/0b7288b63ed11b3b3d41b5021caf6aace11b7fd1620fb61c407f5f715048ac06.jpg,data/drsk-10k-seed-23/plain-segmentation/0b7288b63ed11b3b3d41b5021caf6aace11b7fd1620fb61c407f5f715048ac06.png,2,train
d37eb9e0771c551459ffd53c6f2c888146e2f470eadd1c4b2b70a36d039f4051,data/drsk-10k-seed-23/patches/d37eb9e0771c551459ffd53c6f2c888146e2f470eadd1c4b2b70a36d039f4051.jpg,data/drsk-10k-seed-23/plain-segmentation/d37eb9e0771c551459ffd53c6f2c888146e2f470eadd1c4b2b70a36d039f4051.png,2,train
822dccb2d249b561dd7c6e8f4bc231c9a7ed2ab568da26d9a8ecef72307d5f62,data/drsk-10k-seed-23/patches/822dccb2d249b561dd7c6e8f4bc231c9a7ed2ab568da26d9a8ecef72307d5f62.jpg,data/drsk-10k-seed-23/plain-segmentation/822dccb2d249b561dd7c6e8f4bc231c9a7ed2ab568da26d9a8ecef72307d5f62.png,2,train
7b63811a55b9661de1250b3693f88f7813b9e4e79765720f0c2b2e11d61eef86,data/drsk-10k-seed-23/patches/7b63811a55b9661de1250b3693f88f7813b9e4e79765720f0c2b2e11d61eef86.jpg,data/drsk-10k-seed-23/plain-segmentation/7b63811a55b9661de1250b3693f88f7813b9e4e79765720f0c2b2e11d61eef86.png,2,train
06b2e739b1b5c418f8e2740644e37047705821a866334b2c60d89b4bdb32f936,data/drsk-10k-seed-23/patches/06b2e739b1b5c418f8e2740644e37047705821a866334b2c60d89b4bdb32f936.jpg,data/drsk-10k-seed-23/plain-segmentation/06b2e739b1b5c418f8e2740644e37047705821a866334b2c60d89b4bdb32f936.png,0,train
26202d3cc2b7d40b822f658de68d132e4dcf55f6d899c1f84997ab63ca7eeb4b,data/drsk-10k-seed-23/patches/26202d3cc2b7d40b822f658de68d132e4dcf55f6d899c1f84997ab63ca7eeb4b.jpg,data/drsk-10k-seed-23/plain-segmentation/26202d3cc2b7d40b822f658de68d132e4dcf55f6d899c1f84997ab63ca7eeb4b.png,0,train
2876656db010d730c5d4452c05d8203eaae64238cafd58eecdac895b2cb510d9,data/drsk-10k-seed-23/patches/2876656db010d730c5d4452c05d8203eaae64238cafd58eecdac895b2cb510d9.jpg,data/drsk-10k-seed-23/plain-segmentation/2876656db010d730c5d4452c05d8203eaae64238cafd58eecdac895b2cb510d9.png,2,train
7cb40d311bba8ee852fd87e67ebb9300c42ad76e043c693b21fc3426b15a1f43,data/drsk-10k-seed-23/patches/7cb40d311bba8ee852fd87e67ebb9300c42ad76e043c693b21fc3426b15a1f43.jpg,data/drsk-10k-seed-23/plain-segmentation/7cb40d311bba8ee852fd87e67ebb9300c42ad76e043c693b21fc3426b15a1f43.png,2,train
8993159462e46c1ba99b3c1708c6651d82b63530921c69fa57998da01d7c77bb,data/drsk-10k-seed-23/patches/8993159462e46c1ba99b3c1708c6651d82b63530921c69fa57998da01d7c77bb.jpg,data/drsk-10k-seed-23/plain-segmentation/8993159462e46c1ba99b3c1708c6651d82b63530921c69fa57998da01d7c77bb.png,2,train
a5b9043a9f011d98078bbff87634d32a9fd5873f327be79db6ffdd5b51fa54b1,data/drsk-10k-seed-23/patches/a5b9043a9f011d98078bbff87634d32a9fd5873f327be79db6ffdd5b51fa54b1.jpg,data/drsk-10k-seed-23/plain-segmentation/a5b9043a9f011d98078bbff87634d32a9fd5873f327be79db6ffdd5b51fa54b1.png,2,train
ca803a75072561e7ea46025371b37e71fd00152b9401d0007c55c56eee089b19,data/drsk-10k-seed-23/patches/ca803a75072561e7ea46025371b37e71fd00152b9401d0007c55c56eee089b19.jpg,data/drsk-10k-seed-23/plain-segmentation/ca803a75072561e7ea46025371b37e71fd00152b9401d0007c55c56eee089b19.png,0,train
7b7db522653a7ad8e7ca97cc03020d2d6df7fb933d28a1778705d4a9cfbec3cb,data/drsk-10k-seed-23/patches/7b7db522653a7ad8e7ca97cc03020d2d6df7fb933d28a1778705d4a9cfbec3cb.jpg,data/drsk-10k-seed-23/plain-segmentation/7b7db522653a7ad8e7ca97cc03020d2d6df7fb933d28a1778705d4a9cfbec3cb.png,1,train
43eb25fed6a55c81cf54fb1e4ed5d08c8f3188411a4152d3561a72ecaaf92a76,data/drsk-10k-seed-23/patches/43eb25fed6a55c81cf54fb1e4ed5d08c8f3188411a4152d3561a72ecaaf92a76.jpg,data/drsk-10k-seed-23/plain-segmentation/43eb25fed6a55c81cf54fb1e4ed5d08c8f3188411a4152d3561a72ecaaf92a76.png,2,train
ebfd1d91bcd7751652042dd071fede26948f95e66cc81ddda1a44e2ffb1c140c,data/drsk-10k-seed-23/patches/ebfd1d91bcd7751652042dd071fede26948f95e66cc81ddda1a44e2ffb1c140c.jpg,data/drsk-10k-seed-23/plain-segmentation/ebfd1d91bcd7751652042dd071fede26948f95e66cc81ddda1a44e2ffb1c140c.png,2,train
69a563a9b6981d635965a7cc78aa0ba9635d208f7edc1e164c70ce8440157db7,data/drsk-10k-seed-23/patches/69a563a9b6981d635965a7cc78aa0ba9635d208f7edc1e164c70ce8440157db7.jpg,data/drsk-10k-seed-23/plain-segmentation/69a563a9b6981d635965a7cc78aa0ba9635d208f7edc1e164c70ce8440157db7.png,2,train
128b494c141b9c2176b822b92fcba37fd7f4d58e2bbcbe25d6f0c7f26de93d09,data/drsk-10k-seed-23/patches/128b494c141b9c2176b822b92fcba37fd7f4d58e2bbcbe25d6f0c7f26de93d09.jpg,data/drsk-10k-seed-23/plain-segmentation/128b494c141b9c2176b822b92fcba37fd7f4d58e2bbcbe25d6f0c7f26de93d09.png,2,train
ecfc355b592d42795da24fb9a71e9df4b6d6a38f1250f42cdcfb20c16d4e1378,data/drsk-10k-seed-23/patches/ecfc355b592d42795da24fb9a71e9df4b6d6a38f1250f42cdcfb20c16d4e1378.jpg,data/drsk-10k-seed-23/plain-segmentation/ecfc355b592d42795da24fb9a71e9df4b6d6a38f1250f42cdcfb20c16d4e1378.png,2,train
8dfd41dce0e32bc84b96fbd7f7095c6fa5f700c948e661342f0ff0d9ad7f4bda,data/drsk-10k-seed-23/patches/8dfd41dce0e32bc84b96fbd7f7095c6fa5f700c948e661342f0ff0d9ad7f4bda.jpg,data/drsk-10k-seed-23/plain-segmentation/8dfd41dce0e32bc84b96fbd7f7095c6fa5f700c948e661342f0ff0d9ad7f4bda.png,2,train
de5e33b07b6cf6951d98aece5703a9b6f048b78ea8819f6ab66564ba012cfc90,data/drsk-10k-seed-23/patches/de5e33b07b6cf6951d98aece5703a9b6f048b78ea8819f6ab66564ba012cfc90.jpg,data/drsk-10k-seed-23/plain-segmentation/de5e33b07b6cf6951d98aece5703a9b6f048b78ea8819f6ab66564ba012cfc90.png,2,train
2dc8c7e382484285d8d46bd6e109730fb708862403577e3554fcb05e1d631b65,data/drsk-10k-seed-23/patches/2dc8c7e382484285d8d46bd6e109730fb708862403577e3554fcb05e1d631b65.jpg,data/drsk-10k-seed-23/plain-segmentation/2dc8c7e382484285d8d46bd6e109730fb708862403577e3554fcb05e1d631b65.png,0,train
64227d77df2b6bb907f0eab55ca1f19d56c5a59ad0c9bc21c0e095ad43f4e34b,data/drsk-10k-seed-23/patches/64227d77df2b6bb907f0eab55ca1f19d56c5a59ad0c9bc21c0e095ad43f4e34b.jpg,data/drsk-10k-seed-23/plain-segmentation/64227d77df2b6bb907f0eab55ca1f19d56c5a59ad0c9bc21c0e095ad43f4e34b.png,2,train
2a115413f8a0e96d4837f05398989d0ae1d6767e51fab442d423b517293f1366,data/drsk-10k-seed-23/patches/2a115413f8a0e96d4837f05398989d0ae1d6767e51fab442d423b517293f1366.jpg,data/drsk-10k-seed-23/plain-segmentation/2a115413f8a0e96d4837f05398989d0ae1d6767e51fab442d423b517293f1366.png,2,train
