image_id,real_image_path,real_mask_path,classification_label,split
8fcd0e57ce157e8e5759a508065017821d468eaf91623ce5cc084e548d9415ff,data/drsk-1k-seed-42/patches/8fcd0e57ce157e8e5759a508065017821d468eaf91623ce5cc084e548d9415ff.jpg,data/drsk-1k-seed-42/plain-segmentation/8fcd0e57ce157e8e5759a508065017821d468eaf91623ce5cc084e548d9415ff.png,2,train
d29944b18842cba478b4a447160e9f255a648c6930a0fdb1af2c260d75f24634,data/drsk-1k-seed-42/patches/d29944b18842cba478b4a447160e9f255a648c6930a0fdb1af2c260d75f24634.jpg,data/drsk-1k-seed-42/plain-segmentation/d29944b18842cba478b4a447160e9f255a648c6930a0fdb1af2c260d75f24634.png,0,train
d721489be38a6b7b1303fbfcf09b9130a62d041c56b7da208d28736bcce4f3b8,data/drsk-1k-seed-42/patches/d721489be38a6b7b1303fbfcf09b9130a62d041c56b7da208d28736bcce4f3b8.jpg,data/drsk-1k-seed-42/plain-segmentation/d721489be38a6b7b1303fbfcf09b9130a62d041c56b7da208d28736bcce4f3b8.png,2,train
f2926c78979592beeb964b7b0e4cfcdd9c01db57d4e2b9773895b7646fd34ea3,data/drsk-1k-seed-42/patches/f2926c78979592beeb964b7b0e4cfcdd9c01db57d4e2b9773895b7646fd34ea3.jpg,data/drsk-1k-seed-42/plain-segmentation/f2926c78979592beeb964b7b0e4cfcdd9c01db57d4e2b9773895b7646fd34ea3.png,0,train
2d4fbcfbee6ba1492fdec2f0e6ee59d1854716e0029be06a023281d9d3afd920,data/drsk-1k-seed-42/patches/2d4fbcfbee6ba1492fdec2f0e6ee59d1854716e0029be06a023281d9d3afd920.jpg,data/drsk-1k-seed-42/plain-segmentation/2d4fbcfbee6ba1492fdec2f0e6ee59d1854716e0029be06a023281d9d3afd920.png,0,train
0a1889dbc2aca7af35fdf27158e6494712be303de2e852cd91e13cb4db33ebb7,data/drsk-1k-seed-42/patches/0a1889dbc2aca7af35fdf27158e6494712be303de2e852cd91e13cb4db33ebb7.jpg,data/drsk-1k-seed-42/plain-segmentation/0a1889dbc2aca7af35fdf27158e6494712be303de2e852cd91e13cb4db33ebb7.png,2,train
726f84ca9b46b4c485f40a45122c30ea4e1438a3abf5dcb33688540e50299106,data/drsk-1k-seed-42/patches/726f84ca9b46b4c485f40a45122c30ea4e1438a3abf5dcb33688540e50299106.jpg,data/drsk-1k-seed-42/plain-segmentation/726f84ca9b46b4c485f40a45122c30ea4e1438a3abf5dcb33688540e50299106.png,2,train
52c59ecce49ce41eba04c731a995bbd81b12fc5dacaf1efaca6dde501cef5bce,data/drsk-1k-seed-42/patches/52c59ecce49ce41eba04c731a995bbd81b12fc5dacaf1efaca6dde501cef5bce.jpg,data/drsk-1k-seed-42/plain-segmentation/52c59ecce49ce41eba04c731a995bbd81b12fc5dacaf1efaca6dde501cef5bce.png,2,train
382d5b1c2e97d089740f649fcabc21399a85706e068312e75eb74bed7b2821cd,data/drsk-1k-seed-42/patches/382d5b1c2e97d089740f649fcabc21399a85706e068312e75eb74bed7b2821cd.jpg,data/drsk-1k-seed-42/plain-segmentation/382d5b1c2e97d089740f649fcabc21399a85706e068312e75eb74bed7b2821cd.png,1,train
45afb6a44b8ab4e3a7ee21adca5da3478f75d163e9f8453c9ab11f503966ef23,data/drsk-1k-seed-42/patches/45afb6a44b8ab4e3a7ee21adca5da3478f75d163e9f8453c9ab11f503966ef23.jpg,data/drsk-1k-seed-42/plain-segmentation/45afb6a44b8ab4e3a7ee21adca5da3478f75d163e9f8453c9ab11f503966ef23.png,2,train
3fc7d8c334d16ed7ffa4e73634c127e82c638c8b8d07c86c0ecfc81af19da7ff,data/drsk-1k-seed-42/patches/3fc7d8c334d16ed7ffa4e73634c127e82c638c8b8d07c86c0ecfc81af19da7ff.jpg,data/drsk-1k-seed-42/plain-segmentation/3fc7d8c334d16ed7ffa4e73634c127e82c638c8b8d07c86c0ecfc81af19da7ff.png,2,train
6008e50e880e55d2d6be321cf2bc6f8ac2621d1b9bb5befd6f318e4be0146949,data/drsk-1k-seed-42/patches/6008e50e880e55d2d6be321cf2bc6f8ac2621d1b9bb5befd6f318e4be0146949.jpg,data/drsk-1k-seed-42/plain-segmentation/6008e50e880e55d2d6be321cf2bc6f8ac2621d1b9bb5befd6f318e4be0146949.png,2,train
a7ba88f9806913d0756f23ac27587733bcb07ec2cf7029d2faa0e8550851a571,data/drsk-1k-seed-42/patches/a7ba88f9806913d0756f23ac27587733bcb07ec2cf7029d2faa0e8550851a571.jpg,data/drsk-1k-seed-42/plain-segmentation/a7ba88f9806913d0756f23ac27587733bcb07ec2cf7029d2faa0e8550851a571.png,2,test
caa91b82a49c0a24836d40736a24f8072b3336adbefffe4050bbb919532bc301,data/drsk-1k-seed-42/patches/caa91b82a49c0a24836d40736a24f8072b3336adbefffe4050bbb919532bc301.jpg,data/drsk-1k-seed-42/plain-segmentation/caa91b82a49c0a24836d40736a24f8072b3336adbefffe4050bbb919532bc301.png,1,train
db96d538f96566613e2fc718e54f711565b5df9b5a55c8d39d0082bf1e6c567c,data/drsk-1k-seed-42/patches/db96d538f96566613e2fc718e54f711565b5df9b5a55c8d39d0082bf1e6c567c.jpg,data/drsk-1k-seed-42/plain-segmentation/db96d538f96566613e2fc718e54f711565b5df9b5a55c8d39d0082bf1e6c567c.png,0,train
afe66d018e68cc9010eae75164b6caa6b246c4c20cc31fdf303d63d2c59d9307,data/drsk-1k-seed-42/patches/afe66d018e68cc9010eae75164b6caa6b246c4c20cc31fdf303d63d2c59d9307.jpg,data/drsk-1k-seed-42/plain-segmentation/afe66d018e68cc9010eae75164b6caa6b246c4c20cc31fdf303d63d2c59d9307.png,0,train
d6bed9dd2ef1d88a4c75c779810be45fdb673ca8a1e41b44097bb2a1ad3c8afc,data/drsk-1k-seed-42/patches/d6bed9dd2ef1d88a4c75c779810be45fdb673ca8a1e41b44097bb2a1ad3c8afc.jpg,data/drsk-1k-seed-42/plain-segmentation/d6bed9dd2ef1d88a4c75c779810be45fdb673ca8a1e41b44097bb2a1ad3c8afc.png,0,test
1ae9f622f08138033c04292226e6917abd150cb7a9dad96284fdd9c06ccd1d7d,data/drsk-1k-seed-42/patches/1ae9f622f08138033c04292226e6917abd150cb7a9dad96284fdd9c06ccd1d7d.jpg,data/drsk-1k-seed-42/plain-segmentation/1ae9f622f08138033c04292226e6917abd150cb7a9dad96284fdd9c06ccd1d7d.png,2,train
9f628ebe07101092c1afec9d1fe3ce164d8d7f8f46f2afa23cdc9782838209ab,data/drsk-1k-seed-42/patches/9f628ebe07101092c1afec9d1fe3ce164d8d7f8f46f2afa23cdc9782838209ab.jpg,data/drsk-1k-seed-42/plain-segmentation/9f628ebe07101092c1afec9d1fe3ce164d8d7f8f46f2afa23cdc9782838209ab.png,2,test
21a83682319cbf6c0d18ffd8fcecfe413dad73eafdff20ec52bdc03fbb4bd664,data/drsk-1k-seed-42/patches/21a83682319cbf6c0d18ffd8fcecfe413dad73eafdff20ec52bdc03fbb4bd664.jpg,data/drsk-1k-seed-42/plain-segmentation/21a83682319cbf6c0d18ffd8fcecfe413dad73eafdff20ec52bdc03fbb4bd664.png,2,train
2e7e4acb54cf2ee6a3b46f9696779ce6501a887021c14a7693298bac5711d7ab,data/drsk-1k-seed-42/patches/2e7e4acb54cf2ee6a3b46f9696779ce6501a887021c14a7693298bac5711d7ab.jpg,data/drsk-1k-seed-42/plain-segmentation/2e7e4acb54cf2ee6a3b46f9696779ce6501a887021c14a7693298bac5711d7ab.png,2,train
8c3e00d90fb1b93475f00fa5541e530abcad55e8a5da7228043ac1eff2855df5,data/drsk-1k-seed-42/patches/8c3e00d90fb1b93475f00fa5541e530abcad55e8a5da7228043ac1eff2855df5.jpg,data/drsk-1k-seed-42/plain-segmentation/8c3e00d90fb1b93475f00fa5541e530abcad55e8a5da7228043ac1eff2855df5.png,0,train
522747a355e114ed3e48a7e48e8e235b120f0306a0b3af35a2f0e9ea7ad2c1d8,data/drsk-1k-seed-42/patches/522747a355e114ed3e48a7e48e8e235b120f0306a0b3af35a2f0e9ea7ad2c1d8.jpg,data/drsk-1k-seed-42/plain-segmentation/522747a355e114ed3e48a7e48e8e235b120f0306a0b3af35a2f0e9ea7ad2c1d8.png,2,train
38c810b5268f2098241c6acf496766a6d5834a65dc0a1b8b4ada3ea4b518b6f9,data/drsk-1k-seed-42/patches/38c810b5268f2098241c6acf496766a6d5834a65dc0a1b8b4ada3ea4b518b6f9.jpg,data/drsk-1k-seed-42/plain-segmentation/38c810b5268f2098241c6acf496766a6d5834a65dc0a1b8b4ada3ea4b518b6f9.png,2,train
