image_id,real_image_path,real_mask_path,classification_label,split
60224405715f247bed829a171daa38fbb658881700956230fc7a6fac67c34d1d,data/drsk-1k-seed-43/patches/60224405715f247bed829a171daa38fbb658881700956230fc7a6fac67c34d1d.jpg,data/drsk-1k-seed-43/plain-segmentation/60224405715f247bed829a171daa38fbb658881700956230fc7a6fac67c34d1d.png,0,train
8e205f4eca4e9650153910b8fc9270353b8a70846d31a6834d4afbaaca4d6ff4,data/drsk-1k-seed-43/patches/8e205f4eca4e9650153910b8fc9270353b8a70846d31a6834d4afbaaca4d6ff4.jpg,data/drsk-1k-seed-43/plain-segmentation/8e205f4eca4e9650153910b8fc9270353b8a70846d31a6834d4afbaaca4d6ff4.png,2,test
ce0403fcc572ff983916131b95f2b132287c390291c9f389da40d9bb8b0a1341,data/drsk-1k-seed-43/patches/ce0403fcc572ff983916131b95f2b132287c390291c9f389da40d9bb8b0a1341.jpg,data/drsk-1k-seed-43/plain-segmentation/ce0403fcc572ff983916131b95f2b132287c390291c9f389da40d9bb8b0a1341.png,2,train
bacab9830c517ddd5bc16122308ff98930f2c5db0a89bee701e9bbbb5bedd8ed,data/drsk-1k-seed-43/patches/bacab9830c517ddd5bc16122308ff98930f2c5db0a89bee701e9bbbb5bedd8ed.jpg,data/drsk-1k-seed-43/plain-segmentation/bacab9830c517ddd5bc16122308ff98930f2c5db0a89bee701e9bbbb5bedd8ed.png,2,train
90a8d9b1e79d651197b23d341a02c84f52c18495cc0c3e36bd3725bc8d432051,data/drsk-1k-seed-43/patches/90a8d9b1e79d651197b23d341a02c84f52c18495cc0c3e36bd3725bc8d432051.jpg,data/drsk-1k-seed-43/plain-segmentation/90a8d9b1e79d651197b23d341a02c84f52c18495cc0c3e36bd3725bc8d432051.png,2,train
c7c4913973444b5ff4ea4a6f317b3e1477a8afb60e46b5064dfd353b613dab6b,data/drsk-1k-seed-43/patches/c7c4913973444b5ff4ea4a6f317b3e1477a8afb60e46b5064dfd353b613dab6b.jpg,data/drsk-1k-seed-43/plain-segmentation/c7c4913973444b5ff4ea4a6f317b3e1477a8afb60e46b5064dfd353b613dab6b.png,2,train
de6d7d125f095f4446a678cc89bf766a40f884454c9a82e696100febf54a4c6a,data/drsk-1k-seed-43/patches/de6d7d125f095f4446a678cc89bf766a40f884454c9a82e696100febf54a4c6a.jpg,data/drsk-1k-seed-43/plain-segmentation/de6d7d125f095f4446a678cc89bf766a40f884454c9a82e696100febf54a4c6a.png,1,train
d5c75cdb5cef7e451ca2d57c1979f51e3c505055fdea7903a681222f3596800f,data/drsk-1k-seed-43/patches/d5c75cdb5cef7e451ca2d57c1979f51e3c505055fdea7903a681222f3596800f.jpg,data/drsk-1k-seed-43/plain-segmentation/d5c75cdb5cef7e451ca2d57c1979f51e3c505055fdea7903a681222f3596800f.png,1,test
a4b90c0d3229154bc68e360a26f079a6a6d3ce01bf30ea9aaac911f49612b6db,data/drsk-1k-seed-43/patches/a4b90c0d3229154bc68e360a26f079a6a6d3ce01bf30ea9aaac911f49612b6db.jpg,data/drsk-1k-seed-43/plain-segmentation/a4b90c0d3229154bc68e360a26f079a6a6d3ce01bf30ea9aaac911f49612b6db.png,2,train
85e4078b8659ee15122ffacd74d7cab16c7924574904dcaf3367f2998e703444,data/drsk-1k-seed-43/patches/85e4078b8659ee15122ffacd74d7cab16c7924574904dcaf3367f2998e703444.jpg,data/drsk-1k-seed-43/plain-segmentation/85e4078b8659ee15122ffacd74d7cab16c7924574904dcaf3367f2998e703444.png,2,train
9cea694fb135184dd0c50d2a2a797fb40e18d3bb9f0d2bc70191983e90a1232e,data/drsk-1k-seed-43/patches/9cea694fb135184dd0c50d2a2a797fb40e18d3bb9f0d2bc70191983e90a1232e.jpg,data/drsk-1k-seed-43/plain-segmentation/9cea694fb135184dd0c50d2a2a797fb40e18d3bb9f0d2bc70191983e90a1232e.png,2,train
bbc68e79fd9d9f23a3eff6b5a2cd15321c912e2cd477c9e1a9ba49fc303fed14,data/drsk-1k-seed-43/patches/bbc68e79fd9d9f23a3eff6b5a2cd15321c912e2cd477c9e1a9ba49fc303fed14.jpg,data/drsk-1k-seed-43/plain-segmentation/bbc68e79fd9d9f23a3eff6b5a2cd15321c912e2cd477c9e1a9ba49fc303fed14.png,0,train
b6d0c873193d5a45b84cd4afdcb85c87ecaab5ab6a210309c38b2d9680686cce,data/drsk-1k-seed-43/patches/b6d0c873193d5a45b84cd4afdcb85c87ecaab5ab6a210309c38b2d9680686cce.jpg,data/drsk-1k-seed-43/plain-segmentation/b6d0c873193d5a45b84cd4afdcb85c87ecaab5ab6a210309c38b2d9680686cce.png,2,train
6e3f93f341bb111474d28155ef868747d28f844985a1087b98b75de5963ea528,data/drsk-1k-seed-43/patches/6e3f93f341bb111474d28155ef868747d28f844985a1087b98b75de5963ea528.jpg,data/drsk-1k-seed-43/plain-segmentation/6e3f93f341bb111474d28155ef868747d28f844985a1087b98b75de5963ea528.png,2,train
06555638003cd9eb018eca83837b85097839579f5ad224b91062a34cd71d1e20,data/drsk-1k-seed-43/patches/06555638003cd9eb018eca83837b85097839579f5ad224b91062a34cd71d1e20.jpg,data/drsk-1k-seed-43/plain-segmentation/06555638003cd9eb018eca83837b85097839579f5ad224b91062a34cd71d1e20.png,1,test
1a7fa1ac54ca14a5a13ef7e6015318808ac0948abcb4a021807ca0fc6557abcf,data/drsk-1k-seed-43/patches/1a7fa1ac54ca14a5a13ef7e6015318808ac0948abcb4a021807ca0fc6557abcf.jpg,data/drsk-1k-seed-43/plain-segmentation/1a7fa1ac54ca14a5a13ef7e6015318808ac0948abcb4a021807ca0fc6557abcf.png,0,train
c93183af81f0f76aa446399ae92d29df3b7a588dc5a30433edac7a31bb0d29f4,data/drsk-1k-seed-43/patches/c93183af81f0f76aa446399ae92d29df3b7a588dc5a30433edac7a31bb0d29f4.jpg,data/drsk-1k-seed-43/plain-segmentation/c93183af81f0f76aa446399ae92d29df3b7a588dc5a30433edac7a31bb0d29f4.png,2,train
40a76d841973658429f525e14aa55eb3faed19e9b43ca27cea82e0111ecde4be,data/drsk-1k-seed-43/patches/40a76d841973658429f525e14aa55eb3faed19e9b43ca27cea82e0111ecde4be.jpg,data/drsk-1k-seed-43/plain-segmentation/40a76d841973658429f525e14aa55eb3faed19e9b43ca27cea82e0111ecde4be.png,2,test
d656e5b650b6f49bb0a23f06326e7ee0dbb7ddb6f9626d4e740bc2bb1dabf7db,data/drsk-1k-seed-43/patches/d656e5b650b6f49bb0a23f06326e7ee0dbb7ddb6f9626d4e740bc2bb1dabf7db.jpg,data/drsk-1k-seed-43/plain-segmentation/d656e5b650b6f49bb0a23f06326e7ee0dbb7ddb6f9626d4e740bc2bb1dabf7db.png,2,test
f6a2db9995bf72fc202ad4b054a772a474f9036efbf2b1714086c70a43a17335,data/drsk-1k-seed-43/patches/f6a2db9995bf72fc202ad4b054a772a474f9036efbf2b1714086c70a43a17335.jpg,data/drsk-1k-seed-43/plain-segmentation/f6a2db9995bf72fc202ad4b054a772a474f9036efbf2b1714086c70a43a17335.png,2,train
34bf4e90a1062464ebc487fe99d7f653973059a4adb25958ba063ae5ccda13ac,data/drsk-1k-seed-43/patches/34bf4e90a1062464ebc487fe99d7f653973059a4adb25958ba063ae5ccda13ac.jpg,data/drsk-1k-seed-43/plain-segmentation/34bf4e90a1062464ebc487fe99d7f653973059a4adb25958ba063ae5ccda13ac.png,2,train
726707387a00b92450b885b683a6b4a0b838d6088e44d3eb80d26f4c042ca929,data/drsk-1k-seed-43/patches/726707387a00b92450b885b683a6b4a0b838d6088e44d3eb80d26f4c042ca929.jpg,data/drsk-1k-seed-43/plain-segmentation/726707387a00b92450b885b683a6b4a0b838d6088e44d3eb80d26f4c042ca929.png,0,test
434671e41e8904a7a91f6751f2c05d01d4e1907248e879746046000b7ca46f08,data/drsk-1k-seed-43/patches/434671e41e8904a7a91f6751f2c05d01d4e1907248e879746046000b7ca46f08.jpg,data/drsk-1k-seed-43/plain-segmentation/434671e41e8904a7a91f6751f2c05d01d4e1907248e879746046000b7ca46f08.png,2,train
78c17a4d10b82d4eeb2eb79ea2874a4fb2f4139b67debe77afbf97908baad4a1,data/drsk-1k-seed-43/patches/78c17a4d10b82d4eeb2eb79ea2874a4fb2f4139b67debe77afbf97908baad4a1.jpg,data/drsk-1k-seed-43/plain-segmentation/78c17a4d10b82d4eeb2eb79ea2874a4fb2f4139b67debe77afbf97908baad4a1.png,2,train
2df7744421f2c2281c1a38c1059e5dd4b887fb38c55c2d6c9884f34f553f3504,data/drsk-1k-seed-43/patches/2df7744421f2c2281c1a38c1059e5dd4b887fb38c55c2d6c9884f34f553f3504.jpg,data/drsk-1k-seed-43/plain-segmentation/2df7744421f2c2281c1a38c1059e5dd4b887fb38c55c2d6c9884f34f553f3504.png,2,train
1510cfd946df4efd773d6786c46bf1099c72ee7478d9bc526a0edd82cbc27c34,data/drsk-1k-seed-43/patches/1510cfd946df4efd773d6786c46bf1099c72ee7478d9bc526a0edd82cbc27c34.jpg,data/drsk-1k-seed-43/plain-segmentation/1510cfd946df4efd773d6786c46bf1099c72ee7478d9bc526a0edd82cbc27c34.png,0,train
fbf394f12b9b1c433014d5d34d345478e08a7dcc6deeca9b080198dbad5ea47e,data/drsk-1k-seed-43/patches/fbf394f12b9b1c433014d5d34d345478e08a7dcc6deeca9b080198dbad5ea47e.jpg,data/drsk-1k-seed-43/plain-segmentation/fbf394f12b9b1c433014d5d34d345478e08a7dcc6deeca9b080198dbad5ea47e.png,2,train
79bb81ae2d9437baee219879c6a9f703dc8404936f75a4b0ee7f396a277eabba,data/drsk-1k-seed-43/patches/79bb81ae2d9437baee219879c6a9f703dc8404936f75a4b0ee7f396a277eabba.jpg,data/drsk-1k-seed-43/plain-segmentation/79bb81ae2d9437baee219879c6a9f703dc8404936f75a4b0ee7f396a277eabba.png,0,train
348e46e18fb6e91271453be1d69075055772d9896415b74aaad601e2dc1ffbfa,data/drsk-1k-seed-43/patches/348e46e18fb6e91271453be1d69075055772d9896415b74aaad601e2dc1ffbfa.jpg,data/drsk-1k-seed-43/plain-segmentation/348e46e18fb6e91271453be1d69075055772d9896415b74aaad601e2dc1ffbfa.png,0,train
263998a81bf608f3173cd7577b91601dc9a8c55dcc95215d87ae78f57d773d14,data/drsk-1k-seed-43/patches/263998a81bf608f3173cd7577b91601dc9a8c55dcc95215d87ae78f57d773d14.jpg,data/drsk-1k-seed-43/plain-segmentation/263998a81bf608f3173cd7577b91601dc9a8c55dcc95215d87ae78f57d773d14.png,2,train
ce962638761e46af668d519160c901b17d0fcedd786a2262c62d7e918872d99a,data/drsk-1k-seed-43/patches/ce962638761e46af668d519160c901b17d0fcedd786a2262c62d7e918872d99a.jpg,data/drsk-1k-seed-43/plain-segmentation/ce962638761e46af668d519160c901b17d0fcedd786a2262c62d7e918872d99a.png,2,train
22c04a23b9c3a6af7fe542350802d4cd9c32114525775ddd41261cce7b018149,data/drsk-1k-seed-43/patches/22c04a23b9c3a6af7fe542350802d4cd9c32114525775ddd41261cce7b018149.jpg,data/drsk-1k-seed-43/plain-segmentation/22c04a23b9c3a6af7fe542350802d4cd9c32114525775ddd41261cce7b018149.png,2,train
630a9b4835a11cd2f28d30c44a151da29a8d6bfc8556dd952f414a7f62d8a7a2,data/drsk-1k-seed-43/patches/630a9b4835a11cd2f28d30c44a151da29a8d6bfc8556dd952f414a7f62d8a7a2.jpg,data/drsk-1k-seed-43/plain-segmentation/630a9b4835a11cd2f28d30c44a151da29a8d6bfc8556dd952f414a7f62d8a7a2.png,2,train
2402f261792dc524bc86dbf0952f43c8e3cf4dd4d0258b8fe22ec09db9e652b2,data/drsk-1k-seed-43/patches/2402f261792dc524bc86dbf0952f43c8e3cf4dd4d0258b8fe22ec09db9e652b2.jpg,data/drsk-1k-seed-43/plain-segmentation/2402f261792dc524bc86dbf0952f43c8e3cf4dd4d0258b8fe22ec09db9e652b2.png,1,train
8bc6f00da9e857b9828b2bb191dc6aaeb6f3b0a916bd889cc0e42edfa4192b96,data/drsk-1k-seed-43/patches/8bc6f00da9e857b9828b2bb191dc6aaeb6f3b0a916bd889cc0e42edfa4192b96.jpg,data/drsk-1k-seed-43/plain-segmentation/8bc6f00da9e857b9828b2bb191dc6aaeb6f3b0a916bd889cc0e42edfa4192b96.png,2,train
73617f250ddb7ca5fe91a549f40a31bbbafb0ba0a1fb6d97282ee99839a7f106,data/drsk-1k-seed-43/patches/73617f250ddb7ca5fe91a549f40a31bbbafb0ba0a1fb6d97282ee99839a7f106.jpg,data/drsk-1k-seed-43/plain-segmentation/73617f250ddb7ca5fe91a549f40a31bbbafb0ba0a1fb6d97282ee99839a7f106.png,0,train
031313e79f83445ab77c4a54fdbfae2c68889d9314b9cd3e4ac46abbdf9652e8,data/drsk-1k-seed-43/patches/031313e79f83445ab77c4a54fdbfae2c68889d9314b9cd3e4ac46abbdf9652e8.jpg,data/drsk-1k-seed-43/plain-segmentation/031313e79f83445ab77c4a54fdbfae2c68889d9314b9cd3e4ac46abbdf9652e8.png,2,train
03dd754db3c0598e6302774de01e04ff6631cbaf6fcbf38cfb9cb5836bcbdd3a,data/drsk-1k-seed-43/patches/03dd754db3c0598e6302774de01e04ff6631cbaf6fcbf38cfb9cb5836bcbdd3a.jpg,data/drsk-1k-seed-43/plain-segmentation/03dd754db3c0598e6302774de01e04ff6631cbaf6fcbf38cfb9cb5836bcbdd3a.png,2,train
68fc9d2b6b4af2bbb8613b935f0a8f1c1ea33c1ee762ad4f0ef9345ff3c6dfac,data/drsk-1k-seed-43/patches/68fc9d2b6b4af2bbb8613b935f0a8f1c1ea33c1ee762ad4f0ef9345ff3c6dfac.jpg,data/drsk-1k-seed-43/plain-segmentation/68fc9d2b6b4af2bbb8613b935f0a8f1c1ea33c1ee762ad4f0ef9345ff3c6dfac.png,2,train
3c0041225b12697968f4e9a25a95966bbfffddaa9d63199de1d872b386d8c771,data/drsk-1k-seed-43/patches/3c0041225b12697968f4e9a25a95966bbfffddaa9d63199de1d872b386d8c771.jpg,data/drsk-1k-seed-43/plain-segmentation/3c0041225b12697968f4e9a25a95966bbfffddaa9d63199de1d872b386d8c771.png,2,train
38fdbc940772d26ebaaf0ab40dcdb45361155af3247e212c46df893a653220f9,data/drsk-1k-seed-43/patches/38fdbc940772d26ebaaf0ab40dcdb45361155af3247e212c46df893a653220f9.jpg,data/drsk-1k-seed-43/plain-segmentation/38fdbc940772d26ebaaf0ab40dcdb45361155af3247e212c46df893a653220f9.png,2,train
4f7030c7a496ff0f94020d68d120866f6876a60449528e3dd147e950e6f56668,data/drsk-1k-seed-43/patches/4f7030c7a496ff0f94020d68d120866f6876a60449528e3dd147e950e6f56668.jpg,data/drsk-1k-seed-43/plain-segmentation/4f7030c7a496ff0f94020d68d120866f6876a60449528e3dd147e950e6f56668.png,2,test
9ed3ef869470d5f7fcc9fae1142f5534d62a2d6bde62d46a75653aa256adb35b,data/drsk-1k-seed-43/patches/9ed3ef869470d5f7fcc9fae1142f5534d62a2d6bde62d46a75653aa256adb35b.jpg,data/drsk-1k-seed-43/plain-segmentation/9ed3ef869470d5f7fcc9fae1142f5534d62a2d6bde62d46a75653aa256adb35b.png,2,train
9b5101047c022578a7fce13abde21e43f5e572c068abaa93fae3fd062f459016,data/drsk-1k-seed-43/patches/9b5101047c022578a7fce13abde21e43f5e572c068abaa93fae3fd062f459016.jpg,data/drsk-1k-seed-43/plain-segmentation/9b5101047c022578a7fce13abde21e43f5e572c068abaa93fae3fd062f459016.png,0,train
29de74337ba0774ec75c6ce843ae5e3ae34c0364ed77053cffe596ed20a61bb6,data/drsk-1k-seed-43/patches/29de74337ba0774ec75c6ce843ae5e3ae34c0364ed77053cffe596ed20a61bb6.jpg,data/drsk-1k-seed-43/plain-segmentation/29de74337ba0774ec75c6ce843ae5e3ae34c0364ed77053cffe596ed20a61bb6.png,0,train
726b02d97e10867d043feb9d60863f23cddba25ba52edcfd1de66bb8bbb89b77,data/drsk-1k-seed-43/patches/726b02d97e10867d043feb9d60863f23cddba25ba52edcfd1de66bb8bbb89b77.jpg,data/drsk-1k-seed-43/plain-segmentation/726b02d97e10867d043feb9d60863f23cddba25ba52edcfd1de66bb8bbb89b77.png,1,test
03ba791a682691258da5909df1cec2b5a0f75438a1651eece8e70f09eaa36d76,data/drsk-1k-seed-43/patches/03ba791a682691258da5909df1cec2b5a0f75438a1651eece8e70f09eaa36d76.jpg,data/drsk-1k-seed-43/plain-segmentation/03ba791a682691258da5909df1cec2b5a0f75438a1651eece8e70f09eaa36d76.png,2,train
d24800848281dcb0bcb4693a82bea4150184e48411902c2b365f03aad9938a4a,data/drsk-1k-seed-43/patches/d24800848281dcb0bcb4693a82bea4150184e48411902c2b365f03aad9938a4a.jpg,data/drsk-1k-seed-43/plain-segmentation/d24800848281dcb0bcb4693a82bea4150184e48411902c2b365f03aad9938a4a.png,2,train
867d98d48c45e7a837b51eff6ed778ffd50eb4428fa4e60647f64cf9b52a4af5,data/drsk-1k-seed-43/patches/867d98d48c45e7a837b51eff6ed778ffd50eb4428fa4e60647f64cf9b52a4af5.jpg,data/drsk-1k-seed-43/plain-segmentation/867d98d48c45e7a837b51eff6ed778ffd50eb4428fa4e60647f64cf9b52a4af5.png,2,train
0525ee42e453d19bdd4a96caa65c2de6b30e62cc08c9df35bd8e519afe70ad52,data/drsk-1k-seed-43/patches/0525ee42e453d19bdd4a96caa65c2de6b30e62cc08c9df35bd8e519afe70ad52.jpg,data/drsk-1k-seed-43/plain-segmentation/0525ee42e453d19bdd4a96caa65c2de6b30e62cc08c9df35bd8e519afe70ad52.png,2,test
5412e5e3c6b039ba82df58e8c30b01910257b7a09bdbde19f541675955bc1db5,data/drsk-1k-seed-43/patches/5412e5e3c6b039ba82df58e8c30b01910257b7a09bdbde19f541675955bc1db5.jpg,data/drsk-1k-seed-43/plain-segmentation/5412e5e3c6b039ba82df58e8c30b01910257b7a09bdbde19f541675955bc1db5.png,0,train
faa5bee84974b79a75b1e581d31c5a7c37eda34ac1cfd9f3366bfd6f0177bd6c,data/drsk-1k-seed-43/patches/faa5bee84974b79a75b1e581d31c5a7c37eda34ac1cfd9f3366bfd6f0177bd6c.jpg,data/drsk-1k-seed-43/plain-segmentation/faa5bee84974b79a75b1e581d31c5a7c37eda34ac1cfd9f3366bfd6f0177bd6c.png,2,train
00c852991f6ec8d8699385dcbb36435f4bba4b6f2692e5bb2debc6517c148fae,data/drsk-1k-seed-43/patches/00c852991f6ec8d8699385dcbb36435f4bba4b6f2692e5bb2debc6517c148fae.jpg,data/drsk-1k-seed-43/plain-segmentation/00c852991f6ec8d8699385dcbb36435f4bba4b6f2692e5bb2debc6517c148fae.png,2,train
a190afce0fe9779e1a1afb94523ac0e70fa53802af76530fec2ee9da7c10e5fd,data/drsk-1k-seed-43/patches/a190afce0fe9779e1a1afb94523ac0e70fa53802af76530fec2ee9da7c10e5fd.jpg,data/drsk-1k-seed-43/plain-segmentation/a190afce0fe9779e1a1afb94523ac0e70fa53802af76530fec2ee9da7c10e5fd.png,2,train
dd12b430fb3401ac226b95a03bccf4e47d684b9344df8ac170844ac4a1cb436f,data/drsk-1k-seed-43/patches/dd12b430fb3401ac226b95a03bccf4e47d684b9344df8ac170844ac4a1cb436f.jpg,data/drsk-1k-seed-43/plain-segmentation/dd12b430fb3401ac226b95a03bccf4e47d684b9344df8ac170844ac4a1cb436f.png,0,train
8dd0d212a6b5a5e1aa7ee93071c4c1225e959ec8c73f3a933127db026c673db6,data/drsk-1k-seed-43/patches/8dd0d212a6b5a5e1aa7ee93071c4c1225e959ec8c73f3a933127db026c673db6.jpg,data/drsk-1k-seed-43/plain-segmentation/8dd0d212a6b5a5e1aa7ee93071c4c1225e959ec8c73f3a933127db026c673db6.png,2,train
703047fcc4e9ba7c3a5b9590333ecb5e427b114a77a04f9aa7f6733090e41b84,data/drsk-1k-seed-43/patches/703047fcc4e9ba7c3a5b9590333ecb5e427b114a77a04f9aa7f6733090e41b84.jpg,data/drsk-1k-seed-43/plain-segmentation/703047fcc4e9ba7c3a5b9590333ecb5e427b114a77a04f9aa7f6733090e41b84.png,0,test
be8c39ce4c19b2e75040c46ff3a20be5e4a186bd29f886a851ff3091e8d22840,data/drsk-1k-seed-43/patches/be8c39ce4c19b2e75040c46ff3a20be5e4a186bd29f886a851ff3091e8d22840.jpg,data/drsk-1k-seed-43/plain-segmentation/be8c39ce4c19b2e75040c46ff3a20be5e4a186bd29f886a851ff3091e8d22840.png,2,train
bdaee502657a7ddc89e8172f6c78c726e534852d73d7fe91660198de1a74c36e,data/drsk-1k-seed-43/patches/bdaee502657a7ddc89e8172f6c78c726e534852d73d7fe91660198de1a74c36e.jpg,data/drsk-1k-seed-43/plain-segmentation/bdaee502657a7ddc89e8172f6c78c726e534852d73d7fe91660198de1a74c36e.png,2,test
4412244e4a6938c513b6ef99cba475aaade06cf17d5fb8cdd8d244b5b0eb2526,data/drsk-1k-seed-43/patches/4412244e4a6938c513b6ef99cba475aaade06cf17d5fb8cdd8d244b5b0eb2526.jpg,data/drsk-1k-seed-43/plain-segmentation/4412244e4a6938c513b6ef99cba475aaade06cf17d5fb8cdd8d244b5b0eb2526.png,2,train
c8e6a361deb67a787746ca058d1e2a3d17ebed293910cc657bc7d3e642aeac87,data/drsk-1k-seed-43/patches/c8e6a361deb67a787746ca058d1e2a3d17ebed293910cc657bc7d3e642aeac87.jpg,data/drsk-1k-seed-43/plain-segmentation/c8e6a361deb67a787746ca058d1e2a3d17ebed293910cc657bc7d3e642aeac87.png,2,train
06a62408af56875274a0cd1b78960a5dab7f426f4d955d36fd38d2029c344bb2,data/drsk-1k-seed-43/patches/06a62408af56875274a0cd1b78960a5dab7f426f4d955d36fd38d2029c344bb2.jpg,data/drsk-1k-seed-43/plain-segmentation/06a62408af56875274a0cd1b78960a5dab7f426f4d955d36fd38d2029c344bb2.png,2,train
2efe8fe2cc0f1358810c5c4e0838b6a25a4b5019e35e61587ea8770c8e4b8a93,data/drsk-1k-seed-43/patches/2efe8fe2cc0f1358810c5c4e0838b6a25a4b5019e35e61587ea8770c8e4b8a93.jpg,data/drsk-1k-seed-43/plain-segmentation/2efe8fe2cc0f1358810c5c4e0838b6a25a4b5019e35e61587ea8770c8e4b8a93.png,2,test
0c62dca79ef5af5f3b6bff9f849722b968b1d919533271a9879fe21f4c6a9005,data/drsk-1k-seed-43/patches/0c62dca79ef5af5f3b6bff9f849722b968b1d919533271a9879fe21f4c6a9005.jpg,data/drsk-1k-seed-43/plain-segmentation/0c62dca79ef5af5f3b6bff9f849722b968b1d919533271a9879fe21f4c6a9005.png,1,train
a5446f405490df4490ee6466a64649dc308fba4255bac6e863e510ef3148cfc7,data/drsk-1k-seed-43/patches/a5446f405490df4490ee6466a64649dc308fba4255bac6e863e510ef3148cfc7.jpg,data/drsk-1k-seed-43/plain-segmentation/a5446f405490df4490ee6466a64649dc308fba4255bac6e863e510ef3148cfc7.png,2,train
e1499fabf18d3c86a70a845f4a37d99e47bf07c69740a7c617530559291ec826,data/drsk-1k-seed-43/patches/e1499fabf18d3c86a70a845f4a37d99e47bf07c69740a7c617530559291ec826.jpg,data/drsk-1k-seed-43/plain-segmentation/e1499fabf18d3c86a70a845f4a37d99e47bf07c69740a7c617530559291ec826.png,2,test
61d6f309df7dd335b3792693433a52a818ca8fdc4b551e2bd71d873bc91f92cf,data/drsk-1k-seed-43/patches/61d6f309df7dd335b3792693433a52a818ca8fdc4b551e2bd71d873bc91f92cf.jpg,data/drsk-1k-seed-43/plain-segmentation/61d6f309df7dd335b3792693433a52a818ca8fdc4b551e2bd71d873bc91f92cf.png,0,train
4a3e38570620468e835665dac3a3f0556033bbc12c30b20a37e636bde7b7f058,data/drsk-1k-seed-43/patches/4a3e38570620468e835665dac3a3f0556033bbc12c30b20a37e636bde7b7f058.jpg,data/drsk-1k-seed-43/plain-segmentation/4a3e38570620468e835665dac3a3f0556033bbc12c30b20a37e636bde7b7f058.png,2,train
